NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS
74;2;105;01:43.9;0;;30.935;0;41.79;0;31.187;0;161.3;01:00.8;01:01.6;00:30.9;00:41.8;00:31.2;250;Fran RUEDA;;LMGT3;;Kessel Racing;Ferrari;GF;30.935;41.79;31.187
74;2;106;01:44.3;0;;31.066;0;41.967;0;31.296;0;160.7;02:45.1;02:45.9;00:31.1;00:42.0;00:31.3;249.4;Fran RUEDA;;LMGT3;;Kessel Racing;Ferrari;GF;31.066;41.967;31.296
74;2;107;01:44.7;0;;31.217;0;42.216;0;31.25;0;160.2;04:29.8;04:30.6;00:31.2;00:42.2;00:31.2;250.6;Fran RUEDA;;LMGT3;;Kessel Racing;Ferrari;GF;31.217;42.216;31.25
74;2;108;01:44.9;0;;31.206;0;42.071;0;31.63;0;159.8;06:14.7;06:15.5;00:31.2;00:42.1;00:31.6;252.3;Fran RUEDA;;LMGT3;;Kessel Racing;Ferrari;GF;31.206;42.071;31.63
74;2;109;01:45.1;0;;31.665;0;42.005;0;31.455;0;159.5;07:59.8;08:00.6;00:31.7;00:42.0;00:31.5;249.4;Fran RUEDA;;LMGT3;;Kessel Racing;Ferrari;GF;31.665;42.005;31.455
74;2;110;01:44.6;0;;31.237;0;42.201;0;31.137;0;160.3;09:44.4;09:45.2;00:31.2;00:42.2;00:31.1;250.6;Fran RUEDA;;LMGT3;;Kessel Racing;Ferrari;GF;31.237;42.201;31.137
74;2;111;01:45.1;0;;31.289;0;41.897;0;31.89;0;159.6;11:29.5;11:30.3;00:31.3;00:41.9;00:31.9;250;Fran RUEDA;;LMGT3;;Kessel Racing;Ferrari;GF;31.289;41.897;31.89
74;2;112;01:43.9;0;;31.03;0;41.968;0;30.944;0;161.3;13:13.4;13:14.2;00:31.0;00:42.0;00:30.9;250.6;Fran RUEDA;;LMGT3;;Kessel Racing;Ferrari;GF;31.03;41.968;30.944
74;2;113;01:44.3;0;;30.961;0;42.227;0;31.153;0;160.7;14:57.8;14:58.6;00:31.0;00:42.2;00:31.2;249.4;Fran RUEDA;;LMGT3;;Kessel Racing;Ferrari;GF;30.961;42.227;31.153
74;2;114;01:44.8;0;;31.066;0;42.093;0;31.662;0;159.9;16:42.6;16:43.4;00:31.1;00:42.1;00:31.7;250;Fran RUEDA;;LMGT3;;Kessel Racing;Ferrari;GF;31.066;42.093;31.662
74;2;115;01:44.3;0;;31.148;0;42.06;0;31.12;0;160.7;18:26.9;18:27.7;00:31.1;00:42.1;00:31.1;249.4;Fran RUEDA;;LMGT3;;Kessel Racing;Ferrari;GF;31.148;42.06;31.12
74;2;116;01:44.6;0;;31.089;0;42.252;0;31.248;0;160.3;20:11.5;20:12.3;00:31.1;00:42.3;00:31.2;248.3;Fran RUEDA;;LMGT3;;Kessel Racing;Ferrari;GF;31.089;42.252;31.248
74;2;117;01:44.2;0;;31.112;0;41.989;0;31.128;0;160.8;21:55.7;21:56.5;00:31.1;00:42.0;00:31.1;250;Fran RUEDA;;LMGT3;;Kessel Racing;Ferrari;GF;31.112;41.989;31.128
74;2;118;01:44.2;0;;31.008;0;41.985;0;31.244;0;160.8;23:40.0;23:40.8;00:31.0;00:42.0;00:31.2;250.6;Fran RUEDA;;LMGT3;;Kessel Racing;Ferrari;GF;31.008;41.985;31.244
74;2;119;01:44.9;0;;31.22;0;42.123;0;31.562;0;159.8;25:24.9;25:25.7;00:31.2;00:42.1;00:31.6;250.6;Fran RUEDA;;LMGT3;;Kessel Racing;Ferrari;GF;31.22;42.123;31.562
74;2;120;01:44.6;0;;31.231;0;42.156;0;31.247;0;160.2;27:09.5;27:10.3;00:31.2;00:42.2;00:31.2;250.6;Fran RUEDA;;LMGT3;;Kessel Racing;Ferrari;FF;31.231;42.156;31.247
75;1;1;02:31.0;0;;48.86;0;57.648;0;44.48;0;107.7;02:31.0;02:31.8;00:48.9;00:57.6;00:44.5;;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;SF;48.86;57.648;44.48
75;1;2;28:15.2;0;;01:21.7;0;01:21.3;0;25:32.2;0;9.9;30:46.2;30:47.0;01:21.7;01:21.3;25:32.2;125.9;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;SF;81.731;81.284;1532.172
75;1;3;02:43.9;0;;54.398;0;01:06.6;0;42.836;0;102.3;33:30.0;33:30.8;00:54.4;01:06.6;00:42.8;134.2;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;SF;54.398;66.631;42.836
75;1;4;02:16.0;0;;48.47;0;48.54;0;38.955;0;123.3;35:46.0;35:46.8;00:48.5;00:48.5;00:39.0;148.4;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;48.47;48.54;38.955
75;1;5;01:46.4;0;;32.348;0;42.651;0;31.367;0;157.6;37:32.4;37:33.2;00:32.3;00:42.7;00:31.4;254.1;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;32.348;42.651;31.367
75;1;6;01:45.4;0;;31.408;0;42.352;0;31.652;0;159;39:17.8;39:18.6;00:31.4;00:42.4;00:31.7;255.3;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.408;42.352;31.652
75;1;7;01:45.9;0;;31.416;0;42.898;0;31.62;0;158.3;41:03.7;41:04.5;00:31.4;00:42.9;00:31.6;254.1;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.416;42.898;31.62
75;1;8;01:45.6;0;;32.03;0;42.279;0;31.25;0;158.8;42:49.3;42:50.1;00:32.0;00:42.3;00:31.2;254.7;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;32.03;42.279;31.25
75;1;9;01:45.1;0;;31.201;0;42.444;0;31.463;0;159.5;44:34.4;44:35.2;00:31.2;00:42.4;00:31.5;253.5;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.201;42.444;31.463
75;1;10;01:45.6;0;;31.422;0;42.343;0;31.826;0;158.8;46:20.0;46:20.8;00:31.4;00:42.3;00:31.8;254.7;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.422;42.343;31.826
75;1;11;01:46.0;0;;31.507;0;42.221;0;32.268;0;158.2;48:06.0;48:06.8;00:31.5;00:42.2;00:32.3;252.3;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.507;42.221;32.268
75;1;12;01:44.8;0;;31.234;0;42.122;0;31.417;0;160;49:50.7;49:51.5;00:31.2;00:42.1;00:31.4;254.1;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.234;42.122;31.417
75;1;13;01:45.1;0;;31.45;0;42.443;0;31.253;0;159.4;51:35.9;51:36.7;00:31.4;00:42.4;00:31.3;254.7;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.45;42.443;31.253
75;1;14;01:44.5;0;;31.386;0;42.012;0;31.054;1;160.5;53:20.3;53:21.1;00:31.4;00:42.0;00:31.1;253.5;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.386;42.012;31.054
75;1;15;01:44.5;0;;31.159;0;42.065;0;31.296;0;160.4;55:04.9;55:05.7;00:31.2;00:42.1;00:31.3;253.5;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.159;42.065;31.296
75;1;16;01:44.7;0;;31.126;0;42.227;0;31.381;0;160.1;56:49.6;56:50.4;00:31.1;00:42.2;00:31.4;253.5;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.126;42.227;31.381
75;1;17;01:44.7;0;;31.223;0;42.146;0;31.323;0;160.1;58:34.3;58:35.1;00:31.2;00:42.1;00:31.3;254.7;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.223;42.146;31.323
75;1;18;01:45.4;0;;31.234;0;42.345;0;31.865;0;159;00:19.7;00:20.5;00:31.2;00:42.3;00:31.9;255.3;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.234;42.345;31.865
75;1;19;01:47.3;0;;31.813;0;42.698;0;32.781;0;156.3;02:07.0;02:07.8;00:31.8;00:42.7;00:32.8;254.7;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.813;42.698;32.781
75;1;20;01:46.4;0;;31.564;0;42.844;0;31.966;0;157.6;03:53.4;03:54.2;00:31.6;00:42.8;00:32.0;252.9;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.564;42.844;31.966
75;1;21;01:45.8;0;;31.523;0;42.63;0;31.687;0;158.4;05:39.2;05:40.0;00:31.5;00:42.6;00:31.7;254.7;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.523;42.63;31.687
75;1;22;01:45.7;0;;31.515;0;42.567;0;31.664;0;158.5;07:25.0;07:25.8;00:31.5;00:42.6;00:31.7;254.7;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.515;42.567;31.664
75;1;23;01:46.0;0;;31.243;0;42.442;0;32.276;0;158.2;09:10.9;09:11.7;00:31.2;00:42.4;00:32.3;254.1;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.243;42.442;32.276
75;1;24;01:46.5;0;;31.528;0;42.263;0;32.741;0;157.4;10:57.5;10:58.3;00:31.5;00:42.3;00:32.7;254.1;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.528;42.263;32.741
75;1;25;01:45.7;0;;31.7;0;42.398;0;31.591;0;158.6;12:43.2;12:44.0;00:31.7;00:42.4;00:31.6;253.5;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.7;42.398;31.591
75;1;26;01:46.4;0;;31.751;0;42.919;0;31.73;0;157.6;14:29.6;14:30.4;00:31.8;00:42.9;00:31.7;252.3;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.751;42.919;31.73
75;1;27;01:45.3;0;;31.541;0;42.365;0;31.442;0;159.1;16:14.9;16:15.7;00:31.5;00:42.4;00:31.4;252.3;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.541;42.365;31.442
75;1;28;01:46.3;0;;31.577;0;42.631;0;32.124;0;157.7;18:01.2;18:02.0;00:31.6;00:42.6;00:32.1;254.1;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.577;42.631;32.124
75;1;29;01:47.8;0;;32.611;0;43.337;0;31.878;0;155.5;19:49.1;19:49.9;00:32.6;00:43.3;00:31.9;252.9;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;32.611;43.337;31.878
75;1;30;01:47.6;0;;31.93;0;42.681;0;32.974;0;155.8;21:36.7;21:37.5;00:31.9;00:42.7;00:33.0;253.5;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.93;42.681;32.974
75;1;31;01:45.4;0;;31.518;0;42.329;0;31.581;0;159;23:22.1;23:22.9;00:31.5;00:42.3;00:31.6;252.3;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.518;42.329;31.581
75;1;32;01:45.4;0;;31.505;0;42.314;0;31.541;0;159.1;25:07.4;25:08.2;00:31.5;00:42.3;00:31.5;252.9;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.505;42.314;31.541
75;1;33;01:46.2;0;;31.366;0;42.574;0;32.276;0;157.8;26:53.7;26:54.5;00:31.4;00:42.6;00:32.3;252.9;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.366;42.574;32.276
75;1;34;01:45.8;0;;31.533;0;42.517;0;31.769;0;158.4;28:39.5;28:40.3;00:31.5;00:42.5;00:31.8;252.9;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.533;42.517;31.769
75;1;35;01:53.0;0;B;32.157;0;43.482;0;37.334;0;148.4;30:32.5;30:33.2;00:32.2;00:43.5;00:37.3;254.1;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;32.157;43.482;37.334
75;1;36;03:15.8;0;;01:57.9;0;45.365;0;32.542;0;85.6;33:48.2;33:49.0;01:57.9;00:45.4;00:32.5;179.4;Matthew KURZEJEWSKI;01:27.4;LMGT3;;Proton Competition;Porsche;GF;117.855;45.365;32.542
75;1;37;03:05.0;0;;49.576;0;01:19.1;0;56.336;0;90.6;36:53.2;36:54.0;00:49.6;01:19.1;00:56.3;251.7;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;49.576;79.087;56.336
75;1;38;03:28.5;0;;01:12.9;0;01:19.1;0;56.498;0;80.4;40:21.7;40:22.5;01:12.9;01:19.1;00:56.5;;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;72.859;79.119;56.498
75;1;39;02:35.2;0;;01:12.2;0;48.822;0;34.194;0;108;42:56.9;42:57.7;01:12.2;00:48.8;00:34.2;;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;SF;72.152;48.822;34.194
75;1;40;03:31.2;0;;01:06.9;0;01:21.9;0;01:02.4;0;79.4;46:28.0;46:28.8;01:06.9;01:21.9;01:02.4;;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;SF;66.903;81.897;62.376
75;1;41;03:02.0;0;;01:12.4;0;01:08.1;0;41.541;0;92.1;49:30.1;49:30.9;01:12.4;01:08.1;00:41.5;;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;SF;72.43;68.055;41.541
75;1;42;02:14.2;0;;39.502;0;52.777;0;41.938;0;124.9;51:44.3;51:45.1;00:39.5;00:52.8;00:41.9;180;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;39.502;52.777;41.938
75;1;43;01:46.8;0;;32.284;0;43.072;0;31.42;0;157;53:31.1;53:31.8;00:32.3;00:43.1;00:31.4;248.3;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;32.284;43.072;31.42
75;1;44;01:45.0;0;;31.461;0;42.137;0;31.398;0;159.7;55:16.0;55:16.8;00:31.5;00:42.1;00:31.4;251.2;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.461;42.137;31.398
75;1;45;01:44.4;0;;31.118;1;42.006;1;31.293;0;160.6;57:00.5;57:01.3;00:31.1;00:42.0;00:31.3;250;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.118;42.006;31.293
75;1;46;01:45.4;0;;31.368;0;42.769;0;31.269;0;159.1;58:45.9;58:46.7;00:31.4;00:42.8;00:31.3;250.6;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.368;42.769;31.269
75;1;47;01:44.6;0;;31.254;0;42.017;0;31.29;0;160.3;00:30.4;00:31.2;00:31.3;00:42.0;00:31.3;250;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.254;42.017;31.29
75;1;48;01:44.8;0;;31.345;0;42.167;0;31.296;0;160;02:15.2;02:16.0;00:31.3;00:42.2;00:31.3;250.6;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.345;42.167;31.296
75;1;49;01:47.3;0;;31.281;0;42.428;0;33.634;0;156.2;04:02.6;04:03.4;00:31.3;00:42.4;00:33.6;250.6;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;FCY;31.281;42.428;33.634
75;1;50;03:01.9;0;;01:12.5;0;01:17.5;0;31.909;0;92.2;07:04.5;07:05.3;01:12.5;01:17.5;00:31.9;;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;72.52;77.473;31.909
75;1;51;01:45.1;0;;31.558;0;42.332;0;31.234;0;159.5;08:49.6;08:50.4;00:31.6;00:42.3;00:31.2;251.2;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.558;42.332;31.234
75;1;52;01:45.6;0;;31.33;0;42.422;0;31.869;0;158.7;10:35.2;10:36.0;00:31.3;00:42.4;00:31.9;251.7;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.33;42.422;31.869
75;1;53;01:46.3;0;;31.521;0;43.297;0;31.514;0;157.7;12:21.6;12:22.4;00:31.5;00:43.3;00:31.5;254.1;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.521;43.297;31.514
75;1;54;01:45.6;0;;31.577;0;42.477;0;31.573;0;158.7;14:07.2;14:08.0;00:31.6;00:42.5;00:31.6;251.2;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.577;42.477;31.573
75;1;55;01:44.9;0;;31.226;0;42.24;0;31.475;0;159.8;15:52.1;15:52.9;00:31.2;00:42.2;00:31.5;251.2;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.226;42.24;31.475
75;1;56;01:45.7;0;;31.379;0;42.794;0;31.574;0;158.5;17:37.9;17:38.7;00:31.4;00:42.8;00:31.6;252.3;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.379;42.794;31.574
75;1;57;01:45.5;0;;31.603;0;42.356;0;31.542;0;158.9;19:23.4;19:24.2;00:31.6;00:42.4;00:31.5;252.9;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.603;42.356;31.542
75;1;58;01:46.2;0;;31.736;0;42.838;0;31.59;0;157.9;21:09.5;21:10.3;00:31.7;00:42.8;00:31.6;250;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.736;42.838;31.59
75;1;59;01:47.6;0;;31.363;0;42.653;0;33.604;0;155.8;22:57.2;22:58.0;00:31.4;00:42.7;00:33.6;250.6;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.363;42.653;33.604
75;1;60;01:47.0;0;;31.646;0;42.845;0;32.487;0;156.7;24:44.1;24:44.9;00:31.6;00:42.8;00:32.5;250.6;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.646;42.845;32.487
75;1;61;01:48.4;0;;32.043;0;42.76;0;33.562;0;154.7;26:32.5;26:33.3;00:32.0;00:42.8;00:33.6;248.3;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;32.043;42.76;33.562
75;1;62;01:46.9;0;;32.122;0;43.034;0;31.728;0;156.9;28:19.4;28:20.2;00:32.1;00:43.0;00:31.7;249.4;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;32.122;43.034;31.728
75;1;63;01:46.0;0;;31.497;0;42.409;0;32.085;0;158.2;30:05.4;30:06.2;00:31.5;00:42.4;00:32.1;248.8;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.497;42.409;32.085
75;1;64;02:07.1;0;;31.964;0;42.804;0;52.37;0;131.9;32:12.5;32:13.3;00:32.0;00:42.8;00:52.4;248.3;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;31.964;42.804;52.37
75;1;65;03:29.8;0;B;01:13.2;0;01:19.4;0;57.258;0;79.9;35:42.4;35:43.1;01:13.2;01:19.4;00:57.3;;Matthew KURZEJEWSKI;;LMGT3;;Proton Competition;Porsche;GF;73.153;79.422;57.258
75;3;66;03:59.5;0;;02:14.8;0;01:09.1;0;35.618;0;70;39:41.8;39:42.6;02:14.8;01:09.1;00:35.6;;Richard LIETZ;01:20.0;LMGT3;;Proton Competition;Porsche;SF;134.802;69.06;35.618
75;3;67;01:51.8;0;;33.157;0;43.885;0;34.801;0;149.9;41:33.7;41:34.5;00:33.2;00:43.9;00:34.8;243.8;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;SF;33.157;43.885;34.801
75;3;68;03:11.6;0;;56.369;0;01:14.0;0;01:01.2;0;87.5;44:45.2;44:46.0;00:56.4;01:14.0;01:01.2;;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;SF;56.369;74.003;61.199
75;3;69;02:52.8;0;;01:06.0;0;01:05.3;0;41.425;0;97;47:38.0;47:38.8;01:06.0;01:05.3;00:41.4;;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;SF;66.042;65.318;41.425
75;3;70;02:14.5;0;;39.745;0;50.51;0;44.215;0;124.7;49:52.5;49:53.3;00:39.7;00:50.5;00:44.2;184.3;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;39.745;50.51;44.215
75;3;71;01:43.4;0;;31.033;0;41.478;0;30.902;0;162.1;51:35.9;51:36.7;00:31.0;00:41.5;00:30.9;251.7;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;31.033;41.478;30.902
75;3;72;01:44.1;0;;31.88;0;41.688;0;30.581;0;161;53:20.1;53:20.9;00:31.9;00:41.7;00:30.6;252.3;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;31.88;41.688;30.581
75;3;73;01:42.8;0;;30.803;0;41.454;0;30.58;2;163;55:02.9;55:03.7;00:30.8;00:41.5;00:30.6;250.6;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;30.803;41.454;30.58
75;3;74;01:43.1;0;;30.84;0;41.615;0;30.686;0;162.5;56:46.0;56:46.8;00:30.8;00:41.6;00:30.7;250.6;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;30.84;41.615;30.686
75;3;75;01:43.2;0;;30.763;2;41.63;0;30.851;0;162.4;58:29.3;58:30.1;00:30.8;00:41.6;00:30.9;250.6;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;30.763;41.63;30.851
75;3;76;01:43.0;0;;30.927;0;41.505;0;30.605;0;162.7;00:12.3;00:13.1;00:30.9;00:41.5;00:30.6;249.4;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;30.927;41.505;30.605
75;3;77;01:42.9;0;;30.836;0;41.419;1;30.64;0;162.9;01:55.2;01:56.0;00:30.8;00:41.4;00:30.6;250;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;30.836;41.419;30.64
75;3;78;01:52.9;0;;30.797;0;41.502;0;40.626;0;148.5;03:48.1;03:48.9;00:30.8;00:41.5;00:40.6;250;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;FCY;30.797;41.502;40.626
75;3;79;02:53.0;0;;01:12.5;0;01:09.1;0;31.442;0;96.9;06:41.2;06:42.0;01:12.5;01:09.1;00:31.4;;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;72.456;69.121;31.442
75;3;80;01:45.7;0;;31.879;0;42.294;0;31.532;0;158.6;08:26.9;08:27.7;00:31.9;00:42.3;00:31.5;250;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;31.879;42.294;31.532
75;3;81;01:44.3;0;;31.105;0;41.951;0;31.225;0;160.8;10:11.1;10:11.9;00:31.1;00:42.0;00:31.2;252.3;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;31.105;41.951;31.225
75;3;82;01:44.0;0;;30.997;0;41.612;0;31.436;0;161.1;11:55.2;11:56.0;00:31.0;00:41.6;00:31.4;251.7;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;30.997;41.612;31.436
75;3;83;01:43.4;0;;30.947;0;41.627;0;30.828;0;162.1;13:38.6;13:39.4;00:30.9;00:41.6;00:30.8;251.7;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;30.947;41.627;30.828
75;3;84;01:43.4;0;;30.983;0;41.618;0;30.794;0;162.1;15:22.0;15:22.8;00:31.0;00:41.6;00:30.8;251.7;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;30.983;41.618;30.794
75;3;85;01:43.9;0;;31.102;0;41.679;0;31.124;0;161.4;17:05.9;17:06.7;00:31.1;00:41.7;00:31.1;252.3;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;31.102;41.679;31.124
75;3;86;01:43.9;0;;31.055;0;41.738;0;31.148;0;161.3;18:49.8;18:50.6;00:31.1;00:41.7;00:31.1;252.3;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;31.055;41.738;31.148
75;3;87;01:45.3;0;;31.437;0;42.323;0;31.531;0;159.2;20:35.1;20:35.9;00:31.4;00:42.3;00:31.5;250.6;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;31.437;42.323;31.531
75;3;88;02:40.8;0;;40.928;0;01:18.7;0;41.129;0;104.3;23:15.9;23:16.7;00:40.9;01:18.7;00:41.1;252.9;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;40.928;78.693;41.129
75;3;89;01:45.1;0;;31.432;0;42.372;0;31.249;0;159.6;25:00.9;25:01.7;00:31.4;00:42.4;00:31.2;250.6;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;31.432;42.372;31.249
75;3;90;01:44.7;0;;31.001;0;42.097;0;31.589;0;160.1;26:45.6;26:46.4;00:31.0;00:42.1;00:31.6;251.7;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;31.001;42.097;31.589
75;3;91;01:45.0;0;;31.143;0;42.349;0;31.481;0;159.7;28:30.6;28:31.4;00:31.1;00:42.3;00:31.5;252.3;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;31.143;42.349;31.481
75;3;92;01:44.3;0;;31.049;0;42.079;0;31.182;0;160.7;30:14.9;30:15.7;00:31.0;00:42.1;00:31.2;251.2;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;31.049;42.079;31.182
75;3;93;01:44.6;0;;31.088;0;42.113;0;31.356;0;160.3;31:59.5;32:00.3;00:31.1;00:42.1;00:31.4;252.3;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;31.088;42.113;31.356
75;3;94;01:45.3;0;;31.37;0;42.137;0;31.808;0;159.2;33:44.8;33:45.6;00:31.4;00:42.1;00:31.8;252.3;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;31.37;42.137;31.808
75;3;95;01:49.5;0;B;31.174;0;42.161;0;36.213;0;153;35:34.3;35:35.1;00:31.2;00:42.2;00:36.2;251.7;Richard LIETZ;;LMGT3;;Proton Competition;Porsche;GF;31.174;42.161;36.213
75;2;96;03:07.4;0;;01:53.3;0;42.924;0;31.154;0;89.5;38:41.7;38:42.5;01:53.3;00:42.9;00:31.2;181.2;Thomas SARGENT;01:24.5;LMGT3;;Proton Competition;Porsche;GF;113.33;42.924;31.154
75;2;97;01:43.7;0;;31.093;0;41.536;0;31.027;0;161.7;40:25.4;40:26.2;00:31.1;00:41.5;00:31.0;248.3;Thomas SARGENT;;LMGT3;;Proton Competition;Porsche;GF;31.093;41.536;31.027
75;2;98;01:42.8;2;;30.828;0;41.315;2;30.676;1;163.1;42:08.2;42:09.0;00:30.8;00:41.3;00:30.7;248.8;Thomas SARGENT;;LMGT3;;Proton Competition;Porsche;GF;30.828;41.315;30.676
75;2;99;01:43.3;0;;30.79;1;41.714;0;30.747;0;162.4;43:51.5;43:52.2;00:30.8;00:41.7;00:30.7;250.6;Thomas SARGENT;;LMGT3;;Proton Competition;Porsche;GF;30.79;41.714;30.747
